,Country,Correlations,Lat,Long,Date
5402,China,-0.038,30.6171,102.7103,2020-05-01
5403,China,-0.038,30.9756,112.2707,2020-05-01
5404,China,-0.038,31.202,121.4491,2020-05-01
5405,China,-0.038,31.6927,88.0924,2020-05-01
5406,China,-0.038,31.8257,117.2264,2020-05-01
5407,China,-0.038,32.9711,119.455,2020-05-01
5408,China,-0.038,35.1917,108.8701,2020-05-01
5409,China,-0.038,35.7452,95.9956,2020-05-01
5410,China,-0.038,35.7518,104.2861,2020-05-01
5411,China,-0.038,36.3427,118.1498,2020-05-01
5412,China,-0.038,37.2692,106.1655,2020-05-01
5413,China,-0.038,37.5777,112.2922,2020-05-01
5414,China,-0.038,37.8957,114.9042,2020-05-01
5415,China,-0.038,39.3054,117.323,2020-05-01
5416,China,-0.038,39.549,116.1306,2020-05-01
5417,China,-0.038,40.1824,116.4142,2020-05-01
5418,China,-0.038,41.1129,85.2401,2020-05-01
5419,China,-0.038,41.2956,122.6085,2020-05-01
5420,China,-0.038,43.6661,126.1923,2020-05-01
5421,China,-0.038,44.0935,113.9448,2020-05-01
5422,China,-0.038,47.862,127.7615,2020-05-01
5423,China,-0.038,19.1959,109.7453,2020-05-02
5424,China,-0.038,22.1667,113.55,2020-05-02
5425,China,-0.038,22.3,114.2,2020-05-02
5426,China,-0.038,23.3417,113.4244,2020-05-02
5427,China,-0.038,23.8298,108.7881,2020-05-02
5428,China,-0.038,24.974,101.487,2020-05-02
5429,China,-0.038,26.0789,117.9874,2020-05-02
5430,China,-0.038,26.8154,106.8748,2020-05-02
5431,China,-0.038,27.6104,111.7088,2020-05-02
5432,China,-0.038,27.614,115.7221,2020-05-02
5433,China,-0.038,29.1832,120.0934,2020-05-02
5434,China,-0.038,30.0572,107.874,2020-05-02
5435,China,-0.038,30.6171,102.7103,2020-05-02
5436,China,-0.038,30.9756,112.2707,2020-05-02
5437,China,-0.038,31.202,121.4491,2020-05-02
5438,China,-0.038,31.6927,88.0924,2020-05-02
5439,China,-0.038,31.8257,117.2264,2020-05-02
5440,China,-0.038,32.9711,119.455,2020-05-02
5441,China,-0.038,35.1917,108.8701,2020-05-02
5442,China,-0.038,35.7452,95.9956,2020-05-02
5443,China,-0.038,35.7518,104.2861,2020-05-02
5444,China,-0.038,36.3427,118.1498,2020-05-02
5445,China,-0.038,37.2692,106.1655,2020-05-02
5446,China,-0.038,37.5777,112.2922,2020-05-02
5447,China,-0.038,37.8957,114.9042,2020-05-02
5448,China,-0.038,39.3054,117.323,2020-05-02
5449,China,-0.038,39.549,116.1306,2020-05-02
5450,China,-0.038,40.1824,116.4142,2020-05-02
5451,China,-0.038,41.1129,85.2401,2020-05-02
5452,China,-0.038,41.2956,122.6085,2020-05-02
5453,China,-0.038,43.6661,126.1923,2020-05-02
5454,China,-0.038,44.0935,113.9448,2020-05-02
5455,China,-0.038,47.862,127.7615,2020-05-02
5456,China,-0.038,19.1959,109.7453,2020-05-03
5457,China,-0.038,22.1667,113.55,2020-05-03
5458,China,-0.038,22.3,114.2,2020-05-03
5459,China,-0.038,23.3417,113.4244,2020-05-03
5460,China,-0.038,23.8298,108.7881,2020-05-03
5461,China,-0.038,24.974,101.487,2020-05-03
5462,China,-0.038,26.0789,117.9874,2020-05-03
5463,China,-0.038,26.8154,106.8748,2020-05-03
5464,China,-0.038,27.6104,111.7088,2020-05-03
5465,China,-0.038,27.614,115.7221,2020-05-03
5466,China,-0.038,29.1832,120.0934,2020-05-03
5467,China,-0.038,30.0572,107.874,2020-05-03
5468,China,-0.038,30.6171,102.7103,2020-05-03
5469,China,-0.038,30.9756,112.2707,2020-05-03
5470,China,-0.038,31.202,121.4491,2020-05-03
5471,China,-0.038,31.6927,88.0924,2020-05-03
5472,China,-0.038,31.8257,117.2264,2020-05-03
5473,China,-0.038,32.9711,119.455,2020-05-03
5474,China,-0.038,35.1917,108.8701,2020-05-03
5475,China,-0.038,35.7452,95.9956,2020-05-03
5476,China,-0.038,35.7518,104.2861,2020-05-03
5477,China,-0.038,36.3427,118.1498,2020-05-03
5478,China,-0.038,37.2692,106.1655,2020-05-03
5479,China,-0.038,37.5777,112.2922,2020-05-03
5480,China,-0.038,37.8957,114.9042,2020-05-03
5481,China,-0.038,39.3054,117.323,2020-05-03
5482,China,-0.038,39.549,116.1306,2020-05-03
5483,China,-0.038,40.1824,116.4142,2020-05-03
5484,China,-0.038,41.1129,85.2401,2020-05-03
5485,China,-0.038,41.2956,122.6085,2020-05-03
5486,China,-0.038,43.6661,126.1923,2020-05-03
5487,China,-0.038,44.0935,113.9448,2020-05-03
5488,China,-0.038,47.862,127.7615,2020-05-03
5489,China,-0.038,19.1959,109.7453,2020-05-04
5490,China,-0.038,22.1667,113.55,2020-05-04
5491,China,-0.038,22.3,114.2,2020-05-04
5492,China,-0.038,23.3417,113.4244,2020-05-04
5493,China,-0.038,23.8298,108.7881,2020-05-04
5494,China,-0.038,24.974,101.487,2020-05-04
5495,China,-0.038,26.0789,117.9874,2020-05-04
5496,China,-0.038,26.8154,106.8748,2020-05-04
5497,China,-0.038,27.6104,111.7088,2020-05-04
5498,China,-0.038,27.614,115.7221,2020-05-04
5499,China,-0.038,29.1832,120.0934,2020-05-04
5500,China,-0.038,30.0572,107.874,2020-05-04
5501,China,-0.038,30.6171,102.7103,2020-05-04
5502,China,-0.038,30.9756,112.2707,2020-05-04
5503,China,-0.038,31.202,121.4491,2020-05-04
5504,China,-0.038,31.6927,88.0924,2020-05-04
5505,China,-0.038,31.8257,117.2264,2020-05-04
5506,China,-0.038,32.9711,119.455,2020-05-04
5507,China,-0.038,35.1917,108.8701,2020-05-04
5508,China,-0.038,35.7452,95.9956,2020-05-04
5509,China,-0.038,35.7518,104.2861,2020-05-04
5510,China,-0.038,36.3427,118.1498,2020-05-04
5511,China,-0.038,37.2692,106.1655,2020-05-04
5512,China,-0.038,37.5777,112.2922,2020-05-04
5513,China,-0.038,37.8957,114.9042,2020-05-04
5514,China,-0.038,39.3054,117.323,2020-05-04
5515,China,-0.038,39.549,116.1306,2020-05-04
5516,China,-0.038,40.1824,116.4142,2020-05-04
5517,China,-0.038,41.1129,85.2401,2020-05-04
5518,China,-0.038,41.2956,122.6085,2020-05-04
5519,China,-0.038,43.6661,126.1923,2020-05-04
5520,China,-0.038,44.0935,113.9448,2020-05-04
5521,China,-0.038,47.862,127.7615,2020-05-04
5522,China,-0.038,19.1959,109.7453,2020-05-05
5523,China,-0.038,22.1667,113.55,2020-05-05
5524,China,-0.038,22.3,114.2,2020-05-05
5525,China,-0.038,23.3417,113.4244,2020-05-05
5526,China,-0.038,23.8298,108.7881,2020-05-05
5527,China,-0.038,24.974,101.487,2020-05-05
5528,China,-0.038,26.0789,117.9874,2020-05-05
5529,China,-0.038,26.8154,106.8748,2020-05-05
5530,China,-0.038,27.6104,111.7088,2020-05-05
5531,China,-0.038,27.614,115.7221,2020-05-05
5532,China,-0.038,29.1832,120.0934,2020-05-05
5533,China,-0.038,30.0572,107.874,2020-05-05
5534,China,-0.038,30.6171,102.7103,2020-05-05
5535,China,-0.038,30.9756,112.2707,2020-05-05
5536,China,-0.038,31.202,121.4491,2020-05-05
5537,China,-0.038,31.6927,88.0924,2020-05-05
5538,China,-0.038,31.8257,117.2264,2020-05-05
5539,China,-0.038,32.9711,119.455,2020-05-05
5540,China,-0.038,35.1917,108.8701,2020-05-05
5541,China,-0.038,35.7452,95.9956,2020-05-05
5542,China,-0.038,35.7518,104.2861,2020-05-05
5543,China,-0.038,36.3427,118.1498,2020-05-05
5544,China,-0.038,37.2692,106.1655,2020-05-05
5545,China,-0.038,37.5777,112.2922,2020-05-05
5546,China,-0.038,37.8957,114.9042,2020-05-05
5547,China,-0.038,39.3054,117.323,2020-05-05
5548,China,-0.038,39.549,116.1306,2020-05-05
5549,China,-0.038,40.1824,116.4142,2020-05-05
5550,China,-0.038,41.1129,85.2401,2020-05-05
5551,China,-0.038,41.2956,122.6085,2020-05-05
5552,China,-0.038,43.6661,126.1923,2020-05-05
5553,China,-0.038,44.0935,113.9448,2020-05-05
5554,China,-0.038,47.862,127.7615,2020-05-05
5555,China,-0.038,19.1959,109.7453,2020-05-06
5556,China,-0.038,22.1667,113.55,2020-05-06
5557,China,-0.038,22.3,114.2,2020-05-06
5558,China,-0.038,23.3417,113.4244,2020-05-06
5559,China,-0.038,23.8298,108.7881,2020-05-06
5560,China,-0.038,24.974,101.487,2020-05-06
5561,China,-0.038,26.0789,117.9874,2020-05-06
5562,China,-0.038,26.8154,106.8748,2020-05-06
5563,China,-0.038,27.6104,111.7088,2020-05-06
5564,China,-0.038,27.614,115.7221,2020-05-06
5565,China,-0.038,29.1832,120.0934,2020-05-06
5566,China,-0.038,30.0572,107.874,2020-05-06
5567,China,-0.038,30.6171,102.7103,2020-05-06
5568,China,-0.038,30.9756,112.2707,2020-05-06
5569,China,-0.038,31.202,121.4491,2020-05-06
5570,China,-0.038,31.6927,88.0924,2020-05-06
5571,China,-0.038,31.8257,117.2264,2020-05-06
5572,China,-0.038,32.9711,119.455,2020-05-06
5573,China,-0.038,35.1917,108.8701,2020-05-06
5574,China,-0.038,35.7452,95.9956,2020-05-06
5575,China,-0.038,35.7518,104.2861,2020-05-06
5576,China,-0.038,36.3427,118.1498,2020-05-06
5577,China,-0.038,37.2692,106.1655,2020-05-06
5578,China,-0.038,37.5777,112.2922,2020-05-06
5579,China,-0.038,37.8957,114.9042,2020-05-06
5580,China,-0.038,39.3054,117.323,2020-05-06
5581,China,-0.038,39.549,116.1306,2020-05-06
5582,China,-0.038,40.1824,116.4142,2020-05-06
5583,China,-0.038,41.1129,85.2401,2020-05-06
5584,China,-0.038,41.2956,122.6085,2020-05-06
5585,China,-0.038,43.6661,126.1923,2020-05-06
5586,China,-0.038,44.0935,113.9448,2020-05-06
5587,China,-0.038,47.862,127.7615,2020-05-06
5588,China,-0.038,19.1959,109.7453,2020-05-07
5589,China,-0.038,22.1667,113.55,2020-05-07
5590,China,-0.038,22.3,114.2,2020-05-07
5591,China,-0.038,23.3417,113.4244,2020-05-07
5592,China,-0.038,23.8298,108.7881,2020-05-07
5593,China,-0.038,24.974,101.487,2020-05-07
5594,China,-0.038,26.0789,117.9874,2020-05-07
5595,China,-0.038,26.8154,106.8748,2020-05-07
5596,China,-0.038,27.6104,111.7088,2020-05-07
5597,China,-0.038,27.614,115.7221,2020-05-07
5598,China,-0.038,29.1832,120.0934,2020-05-07
5599,China,-0.038,30.0572,107.874,2020-05-07
5600,China,-0.038,30.6171,102.7103,2020-05-07
5601,China,-0.038,30.9756,112.2707,2020-05-07
5602,China,-0.038,31.202,121.4491,2020-05-07
5603,China,-0.038,31.6927,88.0924,2020-05-07
5604,China,-0.038,31.8257,117.2264,2020-05-07
5605,China,-0.038,32.9711,119.455,2020-05-07
5606,China,-0.038,35.1917,108.8701,2020-05-07
5607,China,-0.038,35.7452,95.9956,2020-05-07
5608,China,-0.038,35.7518,104.2861,2020-05-07
5609,China,-0.038,36.3427,118.1498,2020-05-07
5610,China,-0.038,37.2692,106.1655,2020-05-07
5611,China,-0.038,37.5777,112.2922,2020-05-07
5612,China,-0.038,37.8957,114.9042,2020-05-07
5613,China,-0.038,39.3054,117.323,2020-05-07
5614,China,-0.038,39.549,116.1306,2020-05-07
5615,China,-0.038,40.1824,116.4142,2020-05-07
5616,China,-0.038,41.1129,85.2401,2020-05-07
5617,China,-0.038,41.2956,122.6085,2020-05-07
5618,China,-0.038,43.6661,126.1923,2020-05-07
5619,China,-0.038,44.0935,113.9448,2020-05-07
5620,China,-0.038,47.862,127.7615,2020-05-07
5621,China,-0.038,19.1959,109.7453,2020-05-08
5622,China,-0.038,22.1667,113.55,2020-05-08
5623,China,-0.038,22.3,114.2,2020-05-08
5624,China,-0.038,23.3417,113.4244,2020-05-08
5625,China,-0.038,23.8298,108.7881,2020-05-08
5626,China,-0.038,24.974,101.487,2020-05-08
5627,China,-0.038,26.0789,117.9874,2020-05-08
5628,China,-0.038,26.8154,106.8748,2020-05-08
5629,China,-0.038,27.6104,111.7088,2020-05-08
5630,China,-0.038,27.614,115.7221,2020-05-08
5631,China,-0.038,29.1832,120.0934,2020-05-08
5632,China,-0.038,30.0572,107.874,2020-05-08
5633,China,-0.038,30.6171,102.7103,2020-05-08
5634,China,-0.038,30.9756,112.2707,2020-05-08
5635,China,-0.038,31.202,121.4491,2020-05-08
5636,China,-0.038,31.6927,88.0924,2020-05-08
5637,China,-0.038,31.8257,117.2264,2020-05-08
5638,China,-0.038,32.9711,119.455,2020-05-08
5639,China,-0.038,35.1917,108.8701,2020-05-08
5640,China,-0.038,35.7452,95.9956,2020-05-08
5641,China,-0.038,35.7518,104.2861,2020-05-08
5642,China,-0.038,36.3427,118.1498,2020-05-08
5643,China,-0.038,37.2692,106.1655,2020-05-08
5644,China,-0.038,37.5777,112.2922,2020-05-08
5645,China,-0.038,37.8957,114.9042,2020-05-08
5646,China,-0.038,39.3054,117.323,2020-05-08
5647,China,-0.038,39.549,116.1306,2020-05-08
5648,China,-0.038,40.1824,116.4142,2020-05-08
5649,China,-0.038,41.1129,85.2401,2020-05-08
5650,China,-0.038,41.2956,122.6085,2020-05-08
5651,China,-0.038,43.6661,126.1923,2020-05-08
5652,China,-0.038,44.0935,113.9448,2020-05-08
5653,China,-0.038,47.862,127.7615,2020-05-08
5654,China,-0.038,19.1959,109.7453,2020-05-09
5655,China,-0.038,22.1667,113.55,2020-05-09
5656,China,-0.038,22.3,114.2,2020-05-09
5657,China,-0.038,23.3417,113.4244,2020-05-09
5658,China,-0.038,23.8298,108.7881,2020-05-09
5659,China,-0.038,24.974,101.487,2020-05-09
5660,China,-0.038,26.0789,117.9874,2020-05-09
5661,China,-0.038,26.8154,106.8748,2020-05-09
5662,China,-0.038,27.6104,111.7088,2020-05-09
5663,China,-0.038,27.614,115.7221,2020-05-09
5664,China,-0.038,29.1832,120.0934,2020-05-09
5665,China,-0.038,30.0572,107.874,2020-05-09
5666,China,-0.038,30.6171,102.7103,2020-05-09
5667,China,-0.038,30.9756,112.2707,2020-05-09
5668,China,-0.038,31.202,121.4491,2020-05-09
5669,China,-0.038,31.6927,88.0924,2020-05-09
5670,China,-0.038,31.8257,117.2264,2020-05-09
5671,China,-0.038,32.9711,119.455,2020-05-09
5672,China,-0.038,35.1917,108.8701,2020-05-09
5673,China,-0.038,35.7452,95.9956,2020-05-09
5674,China,-0.038,35.7518,104.2861,2020-05-09
5675,China,-0.038,36.3427,118.1498,2020-05-09
5676,China,-0.038,37.2692,106.1655,2020-05-09
5677,China,-0.038,37.5777,112.2922,2020-05-09
5678,China,-0.038,37.8957,114.9042,2020-05-09
5679,China,-0.038,39.3054,117.323,2020-05-09
5680,China,-0.038,39.549,116.1306,2020-05-09
5681,China,-0.038,40.1824,116.4142,2020-05-09
5682,China,-0.038,41.1129,85.2401,2020-05-09
5683,China,-0.038,41.2956,122.6085,2020-05-09
5684,China,-0.038,43.6661,126.1923,2020-05-09
5685,China,-0.038,44.0935,113.9448,2020-05-09
5686,China,-0.038,47.862,127.7615,2020-05-09
5687,China,-0.038,19.1959,109.7453,2020-05-10
5688,China,-0.038,22.1667,113.55,2020-05-10
5689,China,-0.038,22.3,114.2,2020-05-10
5690,China,-0.038,23.3417,113.4244,2020-05-10
5691,China,-0.038,23.8298,108.7881,2020-05-10
5692,China,-0.038,24.974,101.487,2020-05-10
5693,China,-0.038,26.0789,117.9874,2020-05-10
5694,China,-0.038,26.8154,106.8748,2020-05-10
5695,China,-0.038,27.6104,111.7088,2020-05-10
5696,China,-0.038,27.614,115.7221,2020-05-10
5697,China,-0.038,29.1832,120.0934,2020-05-10
5698,China,-0.038,30.0572,107.874,2020-05-10
5699,China,-0.038,30.6171,102.7103,2020-05-10
5700,China,-0.038,30.9756,112.2707,2020-05-10
5701,China,-0.038,31.202,121.4491,2020-05-10
5702,China,-0.038,31.6927,88.0924,2020-05-10
5703,China,-0.038,31.8257,117.2264,2020-05-10
5704,China,-0.038,32.9711,119.455,2020-05-10
5705,China,-0.038,35.1917,108.8701,2020-05-10
5706,China,-0.038,35.7452,95.9956,2020-05-10
5707,China,-0.038,35.7518,104.2861,2020-05-10
5708,China,-0.038,36.3427,118.1498,2020-05-10
5709,China,-0.038,37.2692,106.1655,2020-05-10
5710,China,-0.038,37.5777,112.2922,2020-05-10
5711,China,-0.038,37.8957,114.9042,2020-05-10
5712,China,-0.038,39.3054,117.323,2020-05-10
5713,China,-0.038,39.549,116.1306,2020-05-10
5714,China,-0.038,40.1824,116.4142,2020-05-10
5715,China,-0.038,41.1129,85.2401,2020-05-10
5716,China,-0.038,41.2956,122.6085,2020-05-10
5717,China,-0.038,43.6661,126.1923,2020-05-10
5718,China,-0.038,44.0935,113.9448,2020-05-10
5719,China,-0.038,47.862,127.7615,2020-05-10
5720,China,-0.038,19.1959,109.7453,2020-05-11
5721,China,-0.038,22.1667,113.55,2020-05-11
5722,China,-0.038,22.3,114.2,2020-05-11
5723,China,-0.038,23.3417,113.4244,2020-05-11
5724,China,-0.038,23.8298,108.7881,2020-05-11
5725,China,-0.038,24.974,101.487,2020-05-11
5726,China,-0.038,26.0789,117.9874,2020-05-11
5727,China,-0.038,26.8154,106.8748,2020-05-11
5728,China,-0.038,27.6104,111.7088,2020-05-11
5729,China,-0.038,27.614,115.7221,2020-05-11
5730,China,-0.038,29.1832,120.0934,2020-05-11
5731,China,-0.038,30.0572,107.874,2020-05-11
5732,China,-0.038,30.6171,102.7103,2020-05-11
5733,China,-0.038,30.9756,112.2707,2020-05-11
5734,China,-0.038,31.202,121.4491,2020-05-11
5735,China,-0.038,31.6927,88.0924,2020-05-11
5736,China,-0.038,31.8257,117.2264,2020-05-11
5737,China,-0.038,32.9711,119.455,2020-05-11
5738,China,-0.038,35.1917,108.8701,2020-05-11
5739,China,-0.038,35.7452,95.9956,2020-05-11
5740,China,-0.038,35.7518,104.2861,2020-05-11
5741,China,-0.038,36.3427,118.1498,2020-05-11
5742,China,-0.038,37.2692,106.1655,2020-05-11
5743,China,-0.038,37.5777,112.2922,2020-05-11
5744,China,-0.038,37.8957,114.9042,2020-05-11
5745,China,-0.038,39.3054,117.323,2020-05-11
5746,China,-0.038,39.549,116.1306,2020-05-11
5747,China,-0.038,40.1824,116.4142,2020-05-11
5748,China,-0.038,41.1129,85.2401,2020-05-11
5749,China,-0.038,41.2956,122.6085,2020-05-11
5750,China,-0.038,43.6661,126.1923,2020-05-11
5751,China,-0.038,44.0935,113.9448,2020-05-11
5752,China,-0.038,47.862,127.7615,2020-05-11
5753,China,-0.038,19.1959,109.7453,2020-05-12
5754,China,-0.038,22.1667,113.55,2020-05-12
5755,China,-0.038,22.3,114.2,2020-05-12
5756,China,-0.038,23.3417,113.4244,2020-05-12
5757,China,-0.038,23.8298,108.7881,2020-05-12
5758,China,-0.038,24.974,101.487,2020-05-12
5759,China,-0.038,26.0789,117.9874,2020-05-12
5760,China,-0.038,26.8154,106.8748,2020-05-12
5761,China,-0.038,27.6104,111.7088,2020-05-12
5762,China,-0.038,27.614,115.7221,2020-05-12
5763,China,-0.038,29.1832,120.0934,2020-05-12
5764,China,-0.038,30.0572,107.874,2020-05-12
5765,China,-0.038,30.6171,102.7103,2020-05-12
5766,China,-0.038,30.9756,112.2707,2020-05-12
5767,China,-0.038,31.202,121.4491,2020-05-12
5768,China,-0.038,31.6927,88.0924,2020-05-12
5769,China,-0.038,31.8257,117.2264,2020-05-12
5770,China,-0.038,32.9711,119.455,2020-05-12
5771,China,-0.038,35.1917,108.8701,2020-05-12
5772,China,-0.038,35.7452,95.9956,2020-05-12
5773,China,-0.038,35.7518,104.2861,2020-05-12
5774,China,-0.038,36.3427,118.1498,2020-05-12
5775,China,-0.038,37.2692,106.1655,2020-05-12
5776,China,-0.038,37.5777,112.2922,2020-05-12
5777,China,-0.038,37.8957,114.9042,2020-05-12
5778,China,-0.038,39.3054,117.323,2020-05-12
5779,China,-0.038,39.549,116.1306,2020-05-12
5780,China,-0.038,40.1824,116.4142,2020-05-12
5781,China,-0.038,41.1129,85.2401,2020-05-12
5782,China,-0.038,41.2956,122.6085,2020-05-12
5783,China,-0.038,43.6661,126.1923,2020-05-12
5784,China,-0.038,44.0935,113.9448,2020-05-12
5785,China,-0.038,47.862,127.7615,2020-05-12
5786,China,-0.038,19.1959,109.7453,2020-05-13
5787,China,-0.038,22.1667,113.55,2020-05-13
5788,China,-0.038,22.3,114.2,2020-05-13
5789,China,-0.038,23.3417,113.4244,2020-05-13
5790,China,-0.038,23.8298,108.7881,2020-05-13
5791,China,-0.038,24.974,101.487,2020-05-13
5792,China,-0.038,26.0789,117.9874,2020-05-13
5793,China,-0.038,26.8154,106.8748,2020-05-13
5794,China,-0.038,27.6104,111.7088,2020-05-13
5795,China,-0.038,27.614,115.7221,2020-05-13
5796,China,-0.038,29.1832,120.0934,2020-05-13
5797,China,-0.038,30.0572,107.874,2020-05-13
5798,China,-0.038,30.6171,102.7103,2020-05-13
5799,China,-0.038,30.9756,112.2707,2020-05-13
5800,China,-0.038,31.202,121.4491,2020-05-13
5801,China,-0.038,31.6927,88.0924,2020-05-13
5802,China,-0.038,31.8257,117.2264,2020-05-13
5803,China,-0.038,32.9711,119.455,2020-05-13
5804,China,-0.038,35.1917,108.8701,2020-05-13
5805,China,-0.038,35.7452,95.9956,2020-05-13
5806,China,-0.038,35.7518,104.2861,2020-05-13
5807,China,-0.038,36.3427,118.1498,2020-05-13
5808,China,-0.038,37.2692,106.1655,2020-05-13
5809,China,-0.038,37.5777,112.2922,2020-05-13
5810,China,-0.038,37.8957,114.9042,2020-05-13
5811,China,-0.038,39.3054,117.323,2020-05-13
5812,China,-0.038,39.549,116.1306,2020-05-13
5813,China,-0.038,40.1824,116.4142,2020-05-13
5814,China,-0.038,41.1129,85.2401,2020-05-13
5815,China,-0.038,41.2956,122.6085,2020-05-13
5816,China,-0.038,43.6661,126.1923,2020-05-13
5817,China,-0.038,44.0935,113.9448,2020-05-13
5818,China,-0.038,47.862,127.7615,2020-05-13
5819,China,-0.038,19.1959,109.7453,2020-05-14
5820,China,-0.038,22.1667,113.55,2020-05-14
5821,China,-0.038,22.3,114.2,2020-05-14
5822,China,-0.038,23.3417,113.4244,2020-05-14
5823,China,-0.038,23.8298,108.7881,2020-05-14
5824,China,-0.038,24.974,101.487,2020-05-14
5825,China,-0.038,26.0789,117.9874,2020-05-14
5826,China,-0.038,26.8154,106.8748,2020-05-14
5827,China,-0.038,27.6104,111.7088,2020-05-14
5828,China,-0.038,27.614,115.7221,2020-05-14
5829,China,-0.038,29.1832,120.0934,2020-05-14
5830,China,-0.038,30.0572,107.874,2020-05-14
5831,China,-0.038,30.6171,102.7103,2020-05-14
5832,China,-0.038,30.9756,112.2707,2020-05-14
5833,China,-0.038,31.202,121.4491,2020-05-14
5834,China,-0.038,31.6927,88.0924,2020-05-14
5835,China,-0.038,31.8257,117.2264,2020-05-14
5836,China,-0.038,32.9711,119.455,2020-05-14
5837,China,-0.038,35.1917,108.8701,2020-05-14
5838,China,-0.038,35.7452,95.9956,2020-05-14
5839,China,-0.038,35.7518,104.2861,2020-05-14
5840,China,-0.038,36.3427,118.1498,2020-05-14
5841,China,-0.038,37.2692,106.1655,2020-05-14
5842,China,-0.038,37.5777,112.2922,2020-05-14
5843,China,-0.038,37.8957,114.9042,2020-05-14
5844,China,-0.038,39.3054,117.323,2020-05-14
5845,China,-0.038,39.549,116.1306,2020-05-14
5846,China,-0.038,40.1824,116.4142,2020-05-14
5847,China,-0.038,41.1129,85.2401,2020-05-14
5848,China,-0.038,41.2956,122.6085,2020-05-14
5849,China,-0.038,43.6661,126.1923,2020-05-14
5850,China,-0.038,44.0935,113.9448,2020-05-14
5851,China,-0.038,47.862,127.7615,2020-05-14
5852,China,-0.038,19.1959,109.7453,2020-05-15
5853,China,-0.038,22.1667,113.55,2020-05-15
5854,China,-0.038,22.3,114.2,2020-05-15
5855,China,-0.038,23.3417,113.4244,2020-05-15
5856,China,-0.038,23.8298,108.7881,2020-05-15
5857,China,-0.038,24.974,101.487,2020-05-15
5858,China,-0.038,26.0789,117.9874,2020-05-15
5859,China,-0.038,26.8154,106.8748,2020-05-15
5860,China,-0.038,27.6104,111.7088,2020-05-15
5861,China,-0.038,27.614,115.7221,2020-05-15
5862,China,-0.038,29.1832,120.0934,2020-05-15
5863,China,-0.038,30.0572,107.874,2020-05-15
5864,China,-0.038,30.6171,102.7103,2020-05-15
5865,China,-0.038,30.9756,112.2707,2020-05-15
5866,China,-0.038,31.202,121.4491,2020-05-15
5867,China,-0.038,31.6927,88.0924,2020-05-15
5868,China,-0.038,31.8257,117.2264,2020-05-15
5869,China,-0.038,32.9711,119.455,2020-05-15
5870,China,-0.038,35.1917,108.8701,2020-05-15
5871,China,-0.038,35.7452,95.9956,2020-05-15
5872,China,-0.038,35.7518,104.2861,2020-05-15
5873,China,-0.038,36.3427,118.1498,2020-05-15
5874,China,-0.038,37.2692,106.1655,2020-05-15
5875,China,-0.038,37.5777,112.2922,2020-05-15
5876,China,-0.038,37.8957,114.9042,2020-05-15
5877,China,-0.038,39.3054,117.323,2020-05-15
5878,China,-0.038,39.549,116.1306,2020-05-15
5879,China,-0.038,40.1824,116.4142,2020-05-15
5880,China,-0.038,41.1129,85.2401,2020-05-15
5881,China,-0.038,41.2956,122.6085,2020-05-15
5882,China,-0.038,43.6661,126.1923,2020-05-15
5883,China,-0.038,44.0935,113.9448,2020-05-15
5884,China,-0.038,47.862,127.7615,2020-05-15
5885,China,-0.038,19.1959,109.7453,2020-05-16
5886,China,-0.038,22.1667,113.55,2020-05-16
5887,China,-0.038,22.3,114.2,2020-05-16
5888,China,-0.038,23.3417,113.4244,2020-05-16
5889,China,-0.038,23.8298,108.7881,2020-05-16
5890,China,-0.038,24.974,101.487,2020-05-16
5891,China,-0.038,26.0789,117.9874,2020-05-16
5892,China,-0.038,26.8154,106.8748,2020-05-16
5893,China,-0.038,27.6104,111.7088,2020-05-16
5894,China,-0.038,27.614,115.7221,2020-05-16
5895,China,-0.038,29.1832,120.0934,2020-05-16
5896,China,-0.038,30.0572,107.874,2020-05-16
5897,China,-0.038,30.6171,102.7103,2020-05-16
5898,China,-0.038,30.9756,112.2707,2020-05-16
5899,China,-0.038,31.202,121.4491,2020-05-16
5900,China,-0.038,31.6927,88.0924,2020-05-16
5901,China,-0.038,31.8257,117.2264,2020-05-16
5902,China,-0.038,32.9711,119.455,2020-05-16
5903,China,-0.038,35.1917,108.8701,2020-05-16
5904,China,-0.038,35.7452,95.9956,2020-05-16
5905,China,-0.038,35.7518,104.2861,2020-05-16
5906,China,-0.038,36.3427,118.1498,2020-05-16
5907,China,-0.038,37.2692,106.1655,2020-05-16
5908,China,-0.038,37.5777,112.2922,2020-05-16
5909,China,-0.038,37.8957,114.9042,2020-05-16
5910,China,-0.038,39.3054,117.323,2020-05-16
5911,China,-0.038,39.549,116.1306,2020-05-16
5912,China,-0.038,40.1824,116.4142,2020-05-16
5913,China,-0.038,41.1129,85.2401,2020-05-16
5914,China,-0.038,41.2956,122.6085,2020-05-16
5915,China,-0.038,43.6661,126.1923,2020-05-16
5916,China,-0.038,44.0935,113.9448,2020-05-16
5917,China,-0.038,47.862,127.7615,2020-05-16
5918,China,-0.038,19.1959,109.7453,2020-05-17
5919,China,-0.038,22.1667,113.55,2020-05-17
5920,China,-0.038,22.3,114.2,2020-05-17
5921,China,-0.038,23.3417,113.4244,2020-05-17
5922,China,-0.038,23.8298,108.7881,2020-05-17
5923,China,-0.038,24.974,101.487,2020-05-17
5924,China,-0.038,26.0789,117.9874,2020-05-17
5925,China,-0.038,26.8154,106.8748,2020-05-17
